,Car Names,Mileages,Ratings,Reviews,used/certified,price drop,Price,Price_d,used,Reviews_d,price_drop,Mileages_d,group,test,year,Manufacture,model_name
1697,2016 BMW X3 xDrive28i,"34,153 mi.",4.6,"(1,112 reviews)",Used,$367 price drop,"$23,987",23987.0,1.0,1112.0,367.0,34153.0,251.0,"['2016', 'BMW', 'X3', 'xDrive28i']",2016,BMW,"['X3', 'xDrive28i']"
1698,2018 Hyundai Tucson Value,"76,461 mi.",4.7,"(6,038 reviews)",Used,"$2,997 price drop","$23,785",23785.0,1.0,6038.0,2997.0,76461.0,590.0,"['2018', 'Hyundai', 'Tucson', 'Value']",2018,Hyundai,"['Tucson', 'Value']"
1699,2020 Volvo S90 T6 R-Design,"47,875 mi.",4.7,"(1,680 reviews)",Volvo Certified,"$1,850 price drop","$48,968",48968.0,0.0,1680.0,1850.0,47875.0,1394.0,"['2020', 'Volvo', 'S90', 'T6', 'R-Design']",2020,Volvo,"['S90', 'T6', 'R-Design']"
1700,2019 Mercedes-Benz A-Class A 220 4MATIC,"17,500 mi.",4.5,(612 reviews),Used,"$1,418 price drop","$31,680",31680.0,1.0,612.0,1418.0,17500.0,953.0,"['2019', 'Mercedes-Benz', 'A-Class', 'A', '220', '4MATIC']",2019,Mercedes-Benz,"['A-Class', 'A', '220', '4MATIC']"
1701,2019 BMW X3 sDrive30i,"48,906 mi.",4.8,(486 reviews),BMW Certified,$100 price drop,"$34,600",34600.0,0.0,486.0,100.0,48906.0,753.0,"['2019', 'BMW', 'X3', 'sDrive30i']",2019,BMW,"['X3', 'sDrive30i']"
1702,2019 Honda Odyssey EX-L,"59,490 mi.",4.7,"(1,005 reviews)",Used,"$2,337 price drop","$38,978",38978.0,1.0,1005.0,2337.0,59490.0,851.0,"['2019', 'Honda', 'Odyssey', 'EX-L']",2019,Honda,"['Odyssey', 'EX-L']"
1703,2019 Toyota Highlander XLE,"35,111 mi.",4.0,(18 reviews),Used,$850 price drop,"$37,789",37789.0,1.0,18.0,850.0,35111.0,1040.0,"['2019', 'Toyota', 'Highlander', 'XLE']",2019,Toyota,"['Highlander', 'XLE']"
1704,2021 Toyota Camry SE,"45,027 mi.",4.7,(244 reviews),Used,$169 price drop,"$30,444",30444.0,1.0,244.0,169.0,45027.0,1644.0,"['2021', 'Toyota', 'Camry', 'SE']",2021,Toyota,"['Camry', 'SE']"
1706,2021 Chevrolet Tahoe High Country,"19,412 mi.",4.9,"(2,723 reviews)",Used,"$1,060 price drop","$74,993",74993.0,1.0,2723.0,1060.0,19412.0,1462.0,"['2021', 'Chevrolet', 'Tahoe', 'High', 'Country']",2021,Chevrolet,"['Tahoe', 'High', 'Country']"
1707,2022 Ford F-350 Lariat Super Duty,"24,633 mi.",3.7,(3 reviews),Used,$115 price drop,"$85,998",85998.0,1.0,3.0,115.0,24633.0,1702.0,"['2022', 'Ford', 'F-350', 'Lariat', 'Super', 'Duty']",2022,Ford,"['F-350', 'Lariat', 'Super', 'Duty']"
1708,2017 Cadillac XT5 Luxury,"25,392 mi.",4.5,(76 reviews),Used,$400 price drop,"$28,250",28250.0,1.0,76.0,400.0,25392.0,358.0,"['2017', 'Cadillac', 'XT5', 'Luxury']",2017,Cadillac,"['XT5', 'Luxury']"
1709,2020 Kia Telluride EX,"49,460 mi.",3.7,(6 reviews),Used,$727 price drop,"$41,250",41250.0,1.0,6.0,727.0,49460.0,1254.0,"['2020', 'Kia', 'Telluride', 'EX']",2020,Kia,"['Telluride', 'EX']"
1710,2019 Mercedes-Benz C-Class C 300,"67,475 mi.",4.6,"(1,129 reviews)",Mercedes-Benz Certified,"$1,000 price drop","$34,465",34465.0,0.0,1129.0,1000.0,67475.0,962.0,"['2019', 'Mercedes-Benz', 'C-Class', 'C', '300']",2019,Mercedes-Benz,"['C-Class', 'C', '300']"
1711,2020 Lexus GX 460 Base,"15,212 mi.",4.6,"(1,129 reviews)",Used,$423 price drop,"$53,995",53995.0,1.0,1129.0,423.0,15212.0,1273.0,"['2020', 'Lexus', 'GX', '460', 'Base']",2020,Lexus,"['GX', '460', 'Base']"
1712,2021 Ford Explorer Limited,"22,300 mi.",4.8,"(4,199 reviews)",Used,$369 price drop,"$44,999",44999.0,1.0,4199.0,369.0,22300.0,1481.0,"['2021', 'Ford', 'Explorer', 'Limited']",2021,Ford,"['Explorer', 'Limited']"
1713,2020 Kia Sportage S,"42,828 mi.",4.6,(957 reviews),Kia Certified,$300 price drop,"$28,480",28480.0,0.0,957.0,300.0,42828.0,1253.0,"['2020', 'Kia', 'Sportage', 'S']",2020,Kia,"['Sportage', 'S']"
1714,2020 Lexus RX 350 Base,"19,950 mi.",4.5,(602 reviews),Used,$480 price drop,"$49,319",49319.0,1.0,602.0,480.0,19950.0,1279.0,"['2020', 'Lexus', 'RX', '350', 'Base']",2020,Lexus,"['RX', '350', 'Base']"
1715,2019 Honda CR-V EX-L,"22,553 mi.",4.8,"(3,232 reviews)",Honda Certified,"$1,000 price drop","$31,595",31595.0,0.0,3232.0,1000.0,22553.0,842.0,"['2019', 'Honda', 'CR-V', 'EX-L']",2019,Honda,"['CR-V', 'EX-L']"
1716,2020 Acura MDX 3.5L Technology & A-Spec Pkgs,"43,670 mi.",3.1,(48 reviews),Used,$388 price drop,"$47,995",47995.0,1.0,48.0,388.0,43670.0,1075.0,"['2020', 'Acura', 'MDX', '3.5L', 'Technology', '&', 'A-Spec', 'Pkgs']",2020,Acura,"['MDX', '3.5L', 'Technology', '&', 'A-Spec', 'Pkgs']"
1717,2019 BMW X1 sDrive28i,"13,804 mi.",4.3,"(1,341 reviews)",Used,"$3,534 price drop","$29,990",29990.0,1.0,1341.0,3534.0,13804.0,748.0,"['2019', 'BMW', 'X1', 'sDrive28i']",2019,BMW,"['X1', 'sDrive28i']"
1718,2018 Jeep Grand Cherokee Limited,"46,026 mi.",4.7,(586 reviews),Used,$357 price drop,"$27,301",27301.0,1.0,586.0,357.0,46026.0,598.0,"['2018', 'Jeep', 'Grand', 'Cherokee', 'Limited']",2018,Jeep,"['Grand', 'Cherokee', 'Limited']"
1719,2014 Mercedes-Benz GL-Class GL 450 4MATIC,"65,453 mi.",3.7,(13 reviews),Used,"$1,600 price drop","$24,995",24995.0,1.0,13.0,1600.0,65453.0,153.0,"['2014', 'Mercedes-Benz', 'GL-Class', 'GL', '450', '4MATIC']",2014,Mercedes-Benz,"['GL-Class', 'GL', '450', '4MATIC']"
1720,2020 Lexus NX 300 Base,"86,500 mi.",4.9,(60 reviews),Used,$100 price drop,"$36,879",36879.0,1.0,60.0,100.0,86500.0,1276.0,"['2020', 'Lexus', 'NX', '300', 'Base']",2020,Lexus,"['NX', '300', 'Base']"
1721,2020 Ford F-150 Lariat,"35,219 mi.",4.7,(164 reviews),Used,$400 price drop,"$54,500",54500.0,1.0,164.0,400.0,35219.0,1171.0,"['2020', 'Ford', 'F-150', 'Lariat']",2020,Ford,"['F-150', 'Lariat']"
1722,2017 Dodge Charger SXT,"17,688 mi.",4.4,(30 reviews),Used,$750 price drop,"$22,999",22999.0,1.0,30.0,750.0,17688.0,376.0,"['2017', 'Dodge', 'Charger', 'SXT']",2017,Dodge,"['Charger', 'SXT']"
1723,2020 Ford EcoSport SE,"89,876 mi.",1.9,(274 reviews),Used,$100 price drop,"$24,998",24998.0,1.0,274.0,100.0,89876.0,1155.0,"['2020', 'Ford', 'EcoSport', 'SE']",2020,Ford,"['EcoSport', 'SE']"
1724,2018 Tesla Model S 75D,"10,449 mi.",4.6,"(1,629 reviews)",Used,$587 price drop,"$77,416",77416.0,1.0,1629.0,587.0,10449.0,672.0,"['2018', 'Tesla', 'Model', 'S', '75D']",2018,Tesla,"['Model', 'S', '75D']"
1725,2019 Nissan Altima 2.5 SR,"19,482 mi.",4.5,(598 reviews),Nissan Certified,"$1,000 price drop","$26,900",26900.0,0.0,598.0,1000.0,19482.0,987.0,"['2019', 'Nissan', 'Altima', '2.5', 'SR']",2019,Nissan,"['Altima', '2.5', 'SR']"
1726,2021 Toyota Highlander XSE,"6,347 mi.",4.8,(523 reviews),Toyota Certified,$400 price drop,"$50,000",50000.0,0.0,523.0,400.0,6347.0,1654.0,"['2021', 'Toyota', 'Highlander', 'XSE']",2021,Toyota,"['Highlander', 'XSE']"
1727,2019 Mercedes-Benz C-Class C 300,"16,424 mi.",4.6,(817 reviews),Used,$500 price drop,"$36,984",36984.0,1.0,817.0,500.0,16424.0,962.0,"['2019', 'Mercedes-Benz', 'C-Class', 'C', '300']",2019,Mercedes-Benz,"['C-Class', 'C', '300']"
1728,2018 BMW X5 xDrive35i,"17,960 mi.",4.5,(612 reviews),Used,"$1,000 price drop","$39,327",39327.0,1.0,612.0,1000.0,17960.0,534.0,"['2018', 'BMW', 'X5', 'xDrive35i']",2018,BMW,"['X5', 'xDrive35i']"
1729,2019 Volkswagen Atlas 3.6L SEL,"48,523 mi.",4.7,(910 reviews),Used,"$1,329 price drop","$37,998",37998.0,1.0,910.0,1329.0,48523.0,1050.0,"['2019', 'Volkswagen', 'Atlas', '3.6L', 'SEL']",2019,Volkswagen,"['Atlas', '3.6L', 'SEL']"
1730,2019 BMW X5 xDrive40i,"23,696 mi.",4.8,(944 reviews),BMW Certified,$197 price drop,"$49,991",49991.0,0.0,944.0,197.0,23696.0,757.0,"['2019', 'BMW', 'X5', 'xDrive40i']",2019,BMW,"['X5', 'xDrive40i']"
1731,2018 Audi Q5 2.0T Premium Plus,"35,932 mi.",4.7,(434 reviews),Used,$328 price drop,"$33,499",33499.0,1.0,434.0,328.0,35932.0,504.0,"['2018', 'Audi', 'Q5', '2.0T', 'Premium', 'Plus']",2018,Audi,"['Q5', '2.0T', 'Premium', 'Plus']"
1732,2021 Toyota RAV4 LE,"47,591 mi.",4.7,(927 reviews),Used,"$1,000 price drop","$35,974",35974.0,1.0,927.0,1000.0,47591.0,1659.0,"['2021', 'Toyota', 'RAV4', 'LE']",2021,Toyota,"['RAV4', 'LE']"
1733,2022 Acura MDX A-Spec,"11,410 mi.",4.6,(388 reviews),Acura Certified,$293 price drop,"$58,595",58595.0,0.0,388.0,293.0,11410.0,1690.0,"['2022', 'Acura', 'MDX', 'A-Spec']",2022,Acura,"['MDX', 'A-Spec']"
1734,2020 Lexus ES 350 Base,"12,531 mi.",4.7,(412 reviews),Used,$364 price drop,"$41,545",41545.0,1.0,412.0,364.0,12531.0,1271.0,"['2020', 'Lexus', 'ES', '350', 'Base']",2020,Lexus,"['ES', '350', 'Base']"
1735,2017 Mercedes-Benz E-Class E 300,"10,114 mi.",4.2,(895 reviews),Used,$190 price drop,"$28,000",28000.0,1.0,895.0,190.0,10114.0,452.0,"['2017', 'Mercedes-Benz', 'E-Class', 'E', '300']",2017,Mercedes-Benz,"['E-Class', 'E', '300']"
1736,2022 Tesla Model 3 Long Range,"52,546 mi.",4.9,(540 reviews),Used,$380 price drop,"$66,950",66950.0,1.0,540.0,380.0,52546.0,1730.0,"['2022', 'Tesla', 'Model', '3', 'Long', 'Range']",2022,Tesla,"['Model', '3', 'Long', 'Range']"
1737,2019 Ford F-450 Platinum,"12,871 mi.",3.7,(68 reviews),Used,"$1,000 price drop","$92,877",92877.0,1.0,68.0,1000.0,12871.0,818.0,"['2019', 'Ford', 'F-450', 'Platinum']",2019,Ford,"['F-450', 'Platinum']"
1738,2017 Ford Flex Limited,"50,856 mi.",4.9,(645 reviews),Used,$492 price drop,"$23,500",23500.0,1.0,645.0,492.0,50856.0,387.0,"['2017', 'Ford', 'Flex', 'Limited']",2017,Ford,"['Flex', 'Limited']"
1739,2020 Dodge Challenger R/T,"66,627 mi.",4.8,"(1,429 reviews)",Used,$749 price drop,"$37,995",37995.0,1.0,1429.0,749.0,66627.0,1144.0,"['2020', 'Dodge', 'Challenger', 'R/T']",2020,Dodge,"['Challenger', 'R/T']"
1740,2018 Nissan Armada Platinum,"17,145 mi.",4.7,(592 reviews),Used,"$1,000 price drop","$44,364",44364.0,1.0,592.0,1000.0,17145.0,644.0,"['2018', 'Nissan', 'Armada', 'Platinum']",2018,Nissan,"['Armada', 'Platinum']"
1741,2019 Mercedes-Benz GLS 450 Base 4MATIC,"52,903 mi.",4.7,(272 reviews),Used,$998 price drop,"$52,899",52899.0,1.0,272.0,998.0,52903.0,979.0,"['2019', 'Mercedes-Benz', 'GLS', '450', 'Base', '4MATIC']",2019,Mercedes-Benz,"['GLS', '450', 'Base', '4MATIC']"
1742,2020 Honda Civic LX,"32,788 mi.",4.5,"(2,758 reviews)",Honda Certified,$528 price drop,"$23,890",23890.0,0.0,2758.0,528.0,32788.0,1206.0,"['2020', 'Honda', 'Civic', 'LX']",2020,Honda,"['Civic', 'LX']"
1743,2021 Ford F-150 Platinum,"22,599 mi.",4.8,"(5,525 reviews)",Used,$223 price drop,"$70,574",70574.0,1.0,5525.0,223.0,22599.0,1485.0,"['2021', 'Ford', 'F-150', 'Platinum']",2021,Ford,"['F-150', 'Platinum']"
1744,2017 Toyota RAV4 Platinum,"14,722 mi.",4.6,(399 reviews),Toyota Certified,$305 price drop,"$31,900",31900.0,0.0,399.0,305.0,14722.0,492.0,"['2017', 'Toyota', 'RAV4', 'Platinum']",2017,Toyota,"['RAV4', 'Platinum']"
1745,2021 GMC Sierra 1500 Denali,"28,324 mi.",4.7,"(2,639 reviews)",Used,"$1,000 price drop","$67,291",67291.0,1.0,2639.0,1000.0,28324.0,1496.0,"['2021', 'GMC', 'Sierra', '1500', 'Denali']",2021,GMC,"['Sierra', '1500', 'Denali']"
1746,2020 BMW X3 xDrive30i,"16,850 mi.",4.7,(833 reviews),Used,"$1,000 price drop","$36,400",36400.0,1.0,833.0,1000.0,16850.0,1104.0,"['2020', 'BMW', 'X3', 'xDrive30i']",2020,BMW,"['X3', 'xDrive30i']"
1747,2021 Lexus LX 570 Three-Row,"56,069 mi.",4.2,(204 reviews),Used,"$1,993 price drop","$102,998",102998.0,1.0,204.0,1993.0,56069.0,1569.0,"['2021', 'Lexus', 'LX', '570', 'Three-Row']",2021,Lexus,"['LX', '570', 'Three-Row']"
1748,2018 Ford Escape SE,"16,199 mi.",4.7,(479 reviews),Used,"$1,000 price drop","$22,899",22899.0,1.0,479.0,1000.0,16199.0,559.0,"['2018', 'Ford', 'Escape', 'SE']",2018,Ford,"['Escape', 'SE']"
1750,2015 Mercedes-Benz GL-Class GL 450 4MATIC,"18,606 mi.",4.8,"(1,664 reviews)",Used,$552 price drop,"$28,937",28937.0,1.0,1664.0,552.0,18606.0,218.0,"['2015', 'Mercedes-Benz', 'GL-Class', 'GL', '450', '4MATIC']",2015,Mercedes-Benz,"['GL-Class', 'GL', '450', '4MATIC']"
1751,2020 Dodge Durango GT,"82,273 mi.",4.7,"(1,970 reviews)",Dodge Certified,"$2,080 price drop","$40,980",40980.0,0.0,1970.0,2080.0,82273.0,1149.0,"['2020', 'Dodge', 'Durango', 'GT']",2020,Dodge,"['Durango', 'GT']"
1752,2017 Toyota Camry XLE,"14,675 mi.",3.7,(131 reviews),Used,"$1,000 price drop","$19,995",19995.0,1.0,131.0,1000.0,14675.0,486.0,"['2017', 'Toyota', 'Camry', 'XLE']",2017,Toyota,"['Camry', 'XLE']"
1753,2018 Nissan Murano SV,"45,043 mi.",4.7,"(2,283 reviews)",Used,$900 price drop,"$25,000",25000.0,1.0,2283.0,900.0,45043.0,648.0,"['2018', 'Nissan', 'Murano', 'SV']",2018,Nissan,"['Murano', 'SV']"
1754,2020 Audi Q7 55 Premium Plus,"87,299 mi.",4.7,"(2,272 reviews)",Used,$206 price drop,"$49,478",49478.0,1.0,2272.0,206.0,87299.0,1091.0,"['2020', 'Audi', 'Q7', '55', 'Premium', 'Plus']",2020,Audi,"['Q7', '55', 'Premium', 'Plus']"
1755,2017 INFINITI QX30 Premium,"63,785 mi.",3.4,(12 reviews),Used,$777 price drop,"$25,998",25998.0,1.0,12.0,777.0,63785.0,413.0,"['2017', 'INFINITI', 'QX30', 'Premium']",2017,INFINITI,"['QX30', 'Premium']"
1756,2019 BMW X5 xDrive40i,"51,824 mi.",4.4,(734 reviews),BMW Certified,$336 price drop,"$56,990",56990.0,0.0,734.0,336.0,51824.0,757.0,"['2019', 'BMW', 'X5', 'xDrive40i']",2019,BMW,"['X5', 'xDrive40i']"
1757,2022 Tesla Model X Plaid,"22,656 mi.",4.7,(268 reviews),Used,"$3,000 price drop","$149,897",149897.0,1.0,268.0,3000.0,22656.0,1732.0,"['2022', 'Tesla', 'Model', 'X', 'Plaid']",2022,Tesla,"['Model', 'X', 'Plaid']"
1758,2022 Honda Civic EX,"4,060 mi.",4.8,"(2,493 reviews)",Used,"$1,991 price drop","$35,100",35100.0,1.0,2493.0,1991.0,4060.0,1706.0,"['2022', 'Honda', 'Civic', 'EX']",2022,Honda,"['Civic', 'EX']"
1759,2019 Nissan Rogue SL,"11,802 mi.",4.2,(269 reviews),Nissan Certified,$505 price drop,"$26,900",26900.0,0.0,269.0,505.0,11802.0,994.0,"['2019', 'Nissan', 'Rogue', 'SL']",2019,Nissan,"['Rogue', 'SL']"
1760,2021 Mazda Mazda3 2.5 Turbo AWD,"19,690 mi.",4.8,(328 reviews),Used,$200 price drop,"$31,694",31694.0,1.0,328.0,200.0,19690.0,1584.0,"['2021', 'Mazda', 'Mazda3', '2.5', 'Turbo', 'AWD']",2021,Mazda,"['Mazda3', '2.5', 'Turbo', 'AWD']"
1761,2019 INFINITI QX60 Luxe,"19,060 mi.",3.2,(21 reviews),Used,$719 price drop,"$38,288",38288.0,1.0,21.0,719.0,19060.0,874.0,"['2019', 'INFINITI', 'QX60', 'Luxe']",2019,INFINITI,"['QX60', 'Luxe']"
1762,2018 Lexus NX 300 F Sport,"16,283 mi.",4.6,(757 reviews),Used,"$1,362 price drop","$34,653",34653.0,1.0,757.0,1362.0,16283.0,617.0,"['2018', 'Lexus', 'NX', '300', 'F', 'Sport']",2018,Lexus,"['NX', '300', 'F', 'Sport']"
1763,2018 Lexus GX 460 Base,"45,729 mi.",4.7,"(1,954 reviews)",Used,"$3,309 price drop","$42,999",42999.0,1.0,1954.0,3309.0,45729.0,614.0,"['2018', 'Lexus', 'GX', '460', 'Base']",2018,Lexus,"['GX', '460', 'Base']"
1764,2018 Mercedes-Benz GLE 350 Base 4MATIC,"32,503 mi.",4.7,(852 reviews),Used,"$1,068 price drop","$44,177",44177.0,1.0,852.0,1068.0,32503.0,640.0,"['2018', 'Mercedes-Benz', 'GLE', '350', 'Base', '4MATIC']",2018,Mercedes-Benz,"['GLE', '350', 'Base', '4MATIC']"
1765,2020 Toyota RAV4 LE,"20,624 mi.",4.1,(280 reviews),Used,$501 price drop,"$29,806",29806.0,1.0,280.0,501.0,20624.0,1371.0,"['2020', 'Toyota', 'RAV4', 'LE']",2020,Toyota,"['RAV4', 'LE']"
1766,2018 Cadillac XT5 Luxury,"47,565 mi.",4.8,(304 reviews),Cadillac Certified,$897 price drop,"$33,195",33195.0,0.0,304.0,897.0,47565.0,537.0,"['2018', 'Cadillac', 'XT5', 'Luxury']",2018,Cadillac,"['XT5', 'Luxury']"
1767,2018 Toyota RAV4 Limited,"34,914 mi.",4.2,(70 reviews),Used,"$4,000 price drop","$31,699",31699.0,1.0,70.0,4000.0,34914.0,684.0,"['2018', 'Toyota', 'RAV4', 'Limited']",2018,Toyota,"['RAV4', 'Limited']"
1768,2021 Audi Q5 45 Premium,"24,034 mi.",4.7,"(4,279 reviews)",Used,$500 price drop,"$48,433",48433.0,1.0,4279.0,500.0,24034.0,1417.0,"['2021', 'Audi', 'Q5', '45', 'Premium']",2021,Audi,"['Q5', '45', 'Premium']"
1769,2022 Honda Civic Sport,"13,923 mi.",4.8,"(1,978 reviews)",Used,$296 price drop,"$33,176",33176.0,1.0,1978.0,296.0,13923.0,1707.0,"['2022', 'Honda', 'Civic', 'Sport']",2022,Honda,"['Civic', 'Sport']"
1770,2020 Audi Q7 55 Premium Plus,"10,519 mi.",3.4,(484 reviews),Used,$500 price drop,"$44,995",44995.0,1.0,484.0,500.0,10519.0,1091.0,"['2020', 'Audi', 'Q7', '55', 'Premium', 'Plus']",2020,Audi,"['Q7', '55', 'Premium', 'Plus']"
1771,2017 RAM 1500 Laramie,"51,403 mi.",4.2,(31 reviews),Used,$500 price drop,"$38,662",38662.0,1.0,31.0,500.0,51403.0,470.0,"['2017', 'RAM', '1500', 'Laramie']",2017,RAM,"['1500', 'Laramie']"
1772,2019 Audi Q8 3.0T Premium,"35,059 mi.",4.6,"(1,609 reviews)",Used,$100 price drop,"$58,995",58995.0,1.0,1609.0,100.0,35059.0,725.0,"['2019', 'Audi', 'Q8', '3.0T', 'Premium']",2019,Audi,"['Q8', '3.0T', 'Premium']"
1773,2020 Honda Accord Sport 1.5T,"14,658 mi.",3.3,(21 reviews),Used,$365 price drop,"$32,998",32998.0,1.0,21.0,365.0,14658.0,1199.0,"['2020', 'Honda', 'Accord', 'Sport', '1.5T']",2020,Honda,"['Accord', 'Sport', '1.5T']"
1774,2021 Tesla Model 3 Performance,"16,346 mi.",4.8,"(1,253 reviews)",Used,"$1,144 price drop","$66,999",66999.0,1.0,1253.0,1144.0,16346.0,1631.0,"['2021', 'Tesla', 'Model', '3', 'Performance']",2021,Tesla,"['Model', '3', 'Performance']"
1775,2019 Nissan Murano Platinum,"11,588 mi.",4.3,(22 reviews),Used,$151 price drop,"$33,995",33995.0,1.0,22.0,151.0,11588.0,989.0,"['2019', 'Nissan', 'Murano', 'Platinum']",2019,Nissan,"['Murano', 'Platinum']"
1776,2020 Mercedes-Benz S-Class S 560,"27,497 mi.",4.9,(818 reviews),Mercedes-Benz Certified,$985 price drop,"$82,998",82998.0,0.0,818.0,985.0,27497.0,1319.0,"['2020', 'Mercedes-Benz', 'S-Class', 'S', '560']",2020,Mercedes-Benz,"['S-Class', 'S', '560']"
1777,2019 Ford Edge Titanium,"23,954 mi.",4.8,(420 reviews),Used,$500 price drop,"$31,995",31995.0,1.0,420.0,500.0,23954.0,803.0,"['2019', 'Ford', 'Edge', 'Titanium']",2019,Ford,"['Edge', 'Titanium']"
1778,2021 Toyota RAV4 LE,"47,892 mi.",4.9,"(8,355 reviews)",Toyota Certified,"$1,081 price drop","$28,779",28779.0,0.0,8355.0,1081.0,47892.0,1659.0,"['2021', 'Toyota', 'RAV4', 'LE']",2021,Toyota,"['RAV4', 'LE']"
1779,2021 Subaru Ascent Touring 7-Passenger,"28,102 mi.",4.9,(99 reviews),Used,"$5,000 price drop","$44,000",44000.0,1.0,99.0,5000.0,28102.0,1624.0,"['2021', 'Subaru', 'Ascent', 'Touring', '7-Passenger']",2021,Subaru,"['Ascent', 'Touring', '7-Passenger']"
1780,2020 Toyota RAV4 LE,"11,334 mi.",4.4,"(2,665 reviews)",Toyota Certified,$385 price drop,"$30,400",30400.0,0.0,2665.0,385.0,11334.0,1371.0,"['2020', 'Toyota', 'RAV4', 'LE']",2020,Toyota,"['RAV4', 'LE']"
1781,2021 Honda CR-V EX-L,"18,431 mi.",4.9,"(4,465 reviews)",Honda Certified,"$1,598 price drop","$34,633",34633.0,0.0,4465.0,1598.0,18431.0,1512.0,"['2021', 'Honda', 'CR-V', 'EX-L']",2021,Honda,"['CR-V', 'EX-L']"
1782,2019 Lincoln Nautilus Standard,"35,540 mi.",4.9,"(7,680 reviews)",Used,$581 price drop,"$32,991",32991.0,1.0,7680.0,581.0,35540.0,940.0,"['2019', 'Lincoln', 'Nautilus', 'Standard']",2019,Lincoln,"['Nautilus', 'Standard']"
1783,2019 Honda CR-V EX-L,"38,970 mi.",4.7,(587 reviews),Used,"$2,000 price drop","$30,998",30998.0,1.0,587.0,2000.0,38970.0,842.0,"['2019', 'Honda', 'CR-V', 'EX-L']",2019,Honda,"['CR-V', 'EX-L']"
1784,2020 Hyundai Tucson Ultimate,"31,012 mi.",4.9,"(4,479 reviews)",Used,$732 price drop,"$32,978",32978.0,1.0,4479.0,732.0,31012.0,1225.0,"['2020', 'Hyundai', 'Tucson', 'Ultimate']",2020,Hyundai,"['Tucson', 'Ultimate']"
1785,2019 Jeep Cherokee Limited,"19,787 mi.",4.7,(985 reviews),Used,"$1,000 price drop","$25,908",25908.0,1.0,985.0,1000.0,19787.0,883.0,"['2019', 'Jeep', 'Cherokee', 'Limited']",2019,Jeep,"['Cherokee', 'Limited']"
1786,2012 GMC Acadia Denali,"57,818 mi.",4.5,"(1,715 reviews)",Used,$284 price drop,"$17,000",17000.0,1.0,1715.0,284.0,57818.0,71.0,"['2012', 'GMC', 'Acadia', 'Denali']",2012,GMC,"['Acadia', 'Denali']"
1787,2015 INFINITI Q50 Premium,"87,500 mi.",3.2,(43 reviews),Used,$246 price drop,"$15,999",15999.0,1.0,43.0,246.0,87500.0,199.0,"['2015', 'INFINITI', 'Q50', 'Premium']",2015,INFINITI,"['Q50', 'Premium']"
1788,2016 Volvo XC60 T6 Premier Plus,"89,735 mi.",4.9,(630 reviews),Used,"$2,000 price drop","$22,550",22550.0,1.0,630.0,2000.0,89735.0,334.0,"['2016', 'Volvo', 'XC60', 'T6', 'Premier', 'Plus']",2016,Volvo,"['XC60', 'T6', 'Premier', 'Plus']"
1789,2017 Buick Enclave Leather,"70,170 mi.",4.7,(412 reviews),Used,$660 price drop,"$23,984",23984.0,1.0,412.0,660.0,70170.0,356.0,"['2017', 'Buick', 'Enclave', 'Leather']",2017,Buick,"['Enclave', 'Leather']"
1790,2021 Hyundai Palisade SEL,"84,174 mi.",3.4,(39 reviews),Used,$645 price drop,"$37,895",37895.0,1.0,39.0,645.0,84174.0,1522.0,"['2021', 'Hyundai', 'Palisade', 'SEL']",2021,Hyundai,"['Palisade', 'SEL']"
1791,2019 Jeep Grand Cherokee Limited,"16,815 mi.",4.6,(550 reviews),Used,"$1,000 price drop","$35,195",35195.0,1.0,550.0,1000.0,16815.0,886.0,"['2019', 'Jeep', 'Grand', 'Cherokee', 'Limited']",2019,Jeep,"['Grand', 'Cherokee', 'Limited']"
1792,2018 Toyota Highlander SE,"39,468 mi.",4.6,"(2,473 reviews)",Used,"$1,000 price drop","$37,490",37490.0,1.0,2473.0,1000.0,39468.0,680.0,"['2018', 'Toyota', 'Highlander', 'SE']",2018,Toyota,"['Highlander', 'SE']"
1793,2021 Cadillac XT6 Premium Luxury FWD,"45,951 mi.",3.7,(58 reviews),Used,$100 price drop,"$53,460",53460.0,1.0,58.0,100.0,45951.0,1455.0,"['2021', 'Cadillac', 'XT6', 'Premium', 'Luxury', 'FWD']",2021,Cadillac,"['XT6', 'Premium', 'Luxury', 'FWD']"
1794,2019 Honda Civic LX,"13,957 mi.",4.8,"(2,493 reviews)",Honda Certified,"$1,000 price drop","$23,000",23000.0,0.0,2493.0,1000.0,13957.0,846.0,"['2019', 'Honda', 'Civic', 'LX']",2019,Honda,"['Civic', 'LX']"
1796,2020 Lexus NX 300 Base,"41,852 mi.",4.3,(283 reviews),Used,"$1,860 price drop","$40,632",40632.0,1.0,283.0,1860.0,41852.0,1276.0,"['2020', 'Lexus', 'NX', '300', 'Base']",2020,Lexus,"['NX', '300', 'Base']"
1797,2019 Ford Edge SEL,"11,515 mi.",4.2,(78 reviews),Used,$194 price drop,"$29,995",29995.0,1.0,78.0,194.0,11515.0,801.0,"['2019', 'Ford', 'Edge', 'SEL']",2019,Ford,"['Edge', 'SEL']"
1798,2019 Jeep Cherokee Latitude,"48,325 mi.",3.7,(131 reviews),Used,"$1,800 price drop","$18,995",18995.0,1.0,131.0,1800.0,48325.0,881.0,"['2019', 'Jeep', 'Cherokee', 'Latitude']",2019,Jeep,"['Cherokee', 'Latitude']"
